,equity
2021-11-28,9610.36767212807
2021-12-05,9535.135507967845
2021-12-12,9545.391938909048
2021-12-19,9345.4938139476
2021-12-26,9314.444952283411
2022-01-02,9381.064005438013
2022-01-09,9309.662098746006
2022-01-16,9317.872892838717
2022-01-23,9317.872892838717
2022-01-30,9461.774376342037
2022-02-06,9246.38429161628
2022-02-13,9319.773993474799
2022-02-20,9546.493390454256
2022-02-27,9557.17931775395
2022-03-06,10097.72695779278
2022-03-13,9575.182994050832
2022-03-20,8716.71385992711
2022-03-27,8818.459685325062
2022-04-03,8834.143873672503
2022-04-10,8779.191743965104
2022-04-17,8775.584219574472
2022-04-24,8885.282211166264
2022-05-01,8928.956411946314
2022-05-08,9223.5054964618
2022-05-15,9228.845687556422
2022-05-22,9385.390325666871
2022-05-29,8886.148647786053
2022-06-05,8884.631904713144
2022-06-12,8884.631904713144
2022-06-19,9172.969818202122
2022-06-26,8718.375570547152
2022-07-03,8933.5365426908
2022-07-10,8626.659735232075
2022-07-17,8624.728888571299
2022-07-24,8624.728888571299
2022-07-31,8624.728888571299
2022-08-07,8724.22721637513
2022-08-14,9044.427110876133
2022-08-21,8829.278479669634
2022-08-28,8478.3275280902
2022-09-04,8596.136219323726
2022-09-11,8474.196748839027
2022-09-18,8427.476688064144
2022-09-25,8847.320787481123
2022-10-02,9116.926527929687
2022-10-09,9004.27188987148
2022-10-16,9347.531160882434
2022-10-23,9127.170166812892
2022-10-30,9186.305225296139
2022-11-06,9186.305225296139
2022-11-13,9186.305225296139
2022-11-20,9266.728769755455
2022-11-27,9332.467666313001
2022-12-04,9374.657852049768
2022-12-11,9179.266103351241
2022-12-18,9175.516580612702
2022-12-25,9175.516580612702
2023-01-01,9221.921634101405
2023-01-08,9040.868186706906
2023-01-15,9040.803663785908
2023-01-22,9037.057335065214
2023-01-29,9149.23891159369
2023-02-05,9105.582896380114
2023-02-12,8844.711666004478
2023-02-19,8884.930347709902
2023-02-26,8686.316805178903
2023-03-05,8686.390368395963
2023-03-12,8686.390368395963
2023-03-19,8755.613699581352
2023-03-26,8613.404733063253
2023-04-02,8836.81209594275
2023-04-09,8764.021245866632
2023-04-16,8879.064784549812
2023-04-23,8901.101239441896
2023-04-30,8884.481050794162
2023-05-07,8864.893150727858
2023-05-14,8921.957832222068
2023-05-21,8923.5648146353
2023-05-28,9085.992368811709
2023-06-04,9181.337541941826
2023-06-11,9266.714039099905
2023-06-18,9524.572382571696
2023-06-25,9329.704520122024
2023-07-02,9536.428111276138
2023-07-09,9362.277685383402
2023-07-16,9522.723063898447
2023-07-23,9571.201270835074
2023-07-30,9725.946413617876
2023-08-06,9519.462580189418
2023-08-13,9404.28457453787
2023-08-20,9402.787025422338
2023-08-27,9299.05387280433
2023-09-03,9163.519966758466
2023-09-10,9027.754006753394
2023-09-17,9026.137166875065
2023-09-24,8851.731435014826
2023-10-01,8911.894449119078
2023-10-08,9079.40721057248
2023-10-15,9074.073300259086
2023-10-22,9266.146929982848
2023-10-29,9293.570121802859
2023-11-05,8843.504611366894
2023-11-12,8903.320972109395
2023-11-19,9078.784105025148
2023-11-26,9130.720542655154
2023-12-03,9023.017067486546
2023-12-10,9118.029971519387
2023-12-17,9281.42222039634
2023-12-24,9384.218723269252
2023-12-31,9405.723965315588
2024-01-07,9177.501217985358
2024-01-14,9200.408372375343
2024-01-21,9365.748340563077
2024-01-28,9325.686797369848
2024-02-04,9475.47743596887
2024-02-11,9632.271571762269
2024-02-18,9699.616008876563
2024-02-25,9894.016052204355
2024-03-03,10066.883927317405
2024-03-10,9897.568466977742
2024-03-17,9932.12407042015
2024-03-24,10091.533127947429
2024-03-31,10186.963754653945
2024-04-07,9947.706762651984
2024-04-14,9807.149194832426
2024-04-21,9766.480489227044
2024-04-28,9444.970756593417
2024-05-05,9441.512157792777
2024-05-12,9441.512157792777
2024-05-19,9585.499198244335
2024-05-26,9348.859637762169
2024-06-02,9279.191086310508
2024-06-09,9307.438884272702
2024-06-16,9298.922459694912
2024-06-23,9367.782301957399
2024-06-30,9349.040643849214
2024-07-07,9512.250763119628
2024-07-14,9570.450402772989
2024-07-21,9296.721888653274
2024-07-28,9295.581578956313
2024-08-04,9295.581578956313
2024-08-11,9004.591822027152
2024-08-18,8536.626075832824
2024-08-25,8537.20971517618
2024-09-01,8554.081925982986
2024-09-08,8196.376036721764
2024-09-15,8195.273767645045
2024-09-22,8195.273767645045
2024-09-29,8612.093133738817
2024-10-06,8813.503651850066
2024-10-13,8667.074011503139
2024-10-20,8657.845106197972
2024-10-27,8539.290199936648
2024-11-03,8425.06716923407
2024-11-10,8424.978118432924
2024-11-17,8072.8630530400105
2024-11-24,8245.928788351723
2024-12-01,8317.059886122093
2024-12-08,8364.511710784918
2024-12-15,8318.949577905827
2024-12-22,8155.83052903769
2024-12-29,8154.785562267052
2025-01-05,8154.785562267052
2025-01-12,8154.785562267052
2025-01-19,7778.661855223647
2025-01-26,7926.605791952924
2025-02-02,7959.592811119013
2025-02-09,7842.211186804175
2025-02-16,8165.193063958801
2025-02-23,8256.579185619321
2025-03-02,8266.587013549672
2025-03-09,8266.587013549672
2025-03-16,8404.988667233014
2025-03-23,8244.300733266055
2025-03-30,8546.321905487257
2025-04-06,9606.156365445095
2025-04-13,8878.772205144222
2025-04-20,8782.560909121945
2025-04-27,8382.877713301692
2025-05-04,8130.047374254736
2025-05-11,8275.704047057316
2025-05-18,8284.95461360578
2025-05-25,8285.45698386995
2025-06-01,8342.94245743224
2025-06-08,8489.461944737172
2025-06-15,8343.329169939985
2025-06-22,8281.068725018355
2025-06-29,8628.544813860519
2025-07-06,8628.206642947403
2025-07-13,8587.032254218155
2025-07-20,8706.813101351732
2025-07-27,8833.705268477202
2025-08-03,8482.074868315303
2025-08-10,8488.533037804893
2025-08-17,8617.513561728068
2025-08-24,8652.287598357749
2025-08-31,8577.461753982861
2025-09-07,8681.633957382102
2025-09-14,8809.430689085075
2025-09-21,8927.644805745927
2025-09-28,8896.24835645777
2025-10-05,9174.46387623727
2025-10-12,8820.788219930819
2025-10-19,9038.44629972189
2025-10-26,9196.162934781023
2025-11-02,9358.463589914474
2025-11-09,9122.721016782767
2025-11-16,9049.11229368939
2025-11-23,8852.85912809088
2025-11-30,8851.180341926945
2025-12-07,8851.180341926945
2025-12-14,8741.28867655461
2025-12-21,8735.570620299704
2025-12-28,8761.621768009425
2026-01-04,8756.594612318164
