,equity
2021-11-28,9646.761363725724
2021-12-05,9570.436132826784
2021-12-12,9580.66683082754
2021-12-19,9380.029984523075
2021-12-26,9348.866382128868
2022-01-02,9415.731625268625
2022-01-09,9344.065853608321
2022-01-16,9352.306990601151
2022-01-23,9162.810254833448
2022-01-30,9317.966726571289
2022-02-06,9105.850313425126
2022-02-13,9178.124579624127
2022-02-20,9401.398113032947
2022-02-27,9411.921627023099
2022-03-06,9944.253589683542
2022-03-13,9429.651668981165
2022-03-20,8584.230238561702
2022-03-27,8709.830755587169
2022-04-03,8734.304865311113
2022-04-10,8655.248617898582
2022-04-17,8667.191171794635
2022-04-24,8774.660075685963
2022-05-01,8817.790530838032
2022-05-08,9108.67246692103
2022-05-15,9113.94617241298
2022-05-22,9268.541823225758
2022-05-29,8775.515725133562
2022-06-05,8774.017865575406
2022-06-12,8774.017865575406
2022-06-19,9058.765959971188
2022-06-26,8609.831429729522
2022-07-03,8822.313638763018
2022-07-10,8519.25746040348
2022-07-17,8517.350652864458
2022-07-24,8517.350652864458
2022-07-31,8517.350652864458
2022-08-07,8615.610222321982
2022-08-14,8931.823614732399
2022-08-21,8719.353592990867
2022-08-28,8372.77199544993
2022-09-04,8489.113963545948
2022-09-11,8368.692644573353
2022-09-18,8322.55425051089
2022-09-25,8737.171273314823
2022-10-02,9003.420411008701
2022-10-09,8892.16832791021
2022-10-16,9231.154006627728
2022-10-23,9013.536516158996
2022-10-30,9071.935340688644
2022-11-06,9096.511058150414
2022-11-13,9084.005896490979
2022-11-20,9163.533838810312
2022-11-27,9228.540662480087
2022-12-04,9270.261015397544
2022-12-11,9077.045162693732
2022-12-18,9073.337394899107
2022-12-25,9073.337394899107
2023-01-01,9119.225678510404
2023-01-08,8940.188454798015
2023-01-15,8940.12465040872
2023-01-22,8936.42004106314
2023-01-29,9047.35235581534
2023-02-05,9004.182496999265
2023-02-12,8746.216346644105
2023-02-19,8785.987150335139
2023-02-26,8589.585381917259
2023-03-05,8589.658125929258
2023-03-12,8589.658125929258
2023-03-19,8658.11058132245
2023-03-26,8517.485263667313
2023-04-02,8738.404746739623
2023-04-09,8666.42450059221
2023-04-16,8780.186906491097
2023-04-23,8801.97796190108
2023-04-30,8785.54285682085
2023-05-07,8766.173088961166
2023-05-14,8822.602294225035
2023-05-21,8824.191381171237
2023-05-28,8984.810130897524
2023-06-04,9079.093533601248
2023-06-11,9163.519272196358
2023-06-18,9418.506087364109
2023-06-25,9225.808286875737
2023-07-02,9430.229789855704
2023-07-09,9258.018715121354
2023-07-16,9416.6773628312
2023-07-23,9464.61571311059
2023-07-30,9617.6376033066
2023-08-06,9413.453188093714
2023-08-13,9299.5578126599
2023-08-20,9298.076940354644
2023-08-27,9195.498967281339
2023-09-03,9061.47437616447
2023-09-10,8927.220315257293
2023-09-17,8925.621480619402
2023-09-24,8753.15794302242
2023-10-01,8812.650977650606
2023-10-08,8978.298305434793
2023-10-15,8973.023793914665
2023-10-22,9162.958478445555
2023-10-29,9190.076283709372
2023-11-05,8745.022733850243
2023-11-12,8804.172975472438
2023-11-19,8977.682138833827
2023-11-26,9029.040208710989
2023-12-03,8922.536126872943
2023-12-10,9016.490960650988
2023-12-17,9178.063662171071
2023-12-24,9279.715416095467
2023-12-31,9300.981174282604
2024-01-07,9075.299931213049
2024-01-14,9097.95198995125
2024-01-21,9261.450720845487
2024-01-28,9221.835305761331
2024-02-04,9369.957865473996
2024-02-11,9525.005930953066
2024-02-18,9591.600415769173
2024-02-25,9783.835606801684
2024-03-03,9954.778413330323
2024-03-10,9787.348461639052
2024-03-17,9821.519251497337
2024-03-24,9979.15311876144
2024-03-31,10073.521023424642
2024-04-07,9836.928413793337
2024-04-14,9697.936104746896
2024-04-21,9657.720288653103
2024-04-28,9339.790910584901
2024-05-05,9336.370826979131
2024-05-12,9336.370826979131
2024-05-19,9478.754417813723
2024-05-26,9244.750091804215
2024-06-02,9175.857374148358
2024-06-09,9203.790602683466
2024-06-16,9195.369017597372
2024-06-23,9263.462031905383
2024-06-30,9244.929082194987
2024-07-07,9406.321682316398
2024-07-14,9463.87320676705
2024-07-21,9193.192952266683
2024-07-28,9171.199550553702
2024-08-04,8719.154213089401
2024-08-11,8384.243275194101
2024-08-18,7948.516843824591
2024-08-25,8098.303370473982
2024-09-01,8115.805112961441
2024-09-08,7775.529042286913
2024-09-15,7774.493439616854
2024-09-22,7873.127936323185
2024-09-29,8273.15227671323
2024-10-06,8467.168651024758
2024-10-13,8326.102298654128
2024-10-20,8317.020649793458
2024-10-27,8203.223432032453
2024-11-03,8093.606379831522
2024-11-10,8093.523268083114
2024-11-17,7755.261086895367
2024-11-24,7921.5180831703665
2024-12-01,7989.850746685448
2024-12-08,8035.435725260206
2024-12-15,7991.666094358303
2024-12-22,7834.964462742977
2024-12-29,7833.960606975801
2025-01-05,7833.960606975801
2025-01-12,7833.960606975801
2025-01-19,7472.634330297031
2025-01-26,7614.75786788468
2025-02-02,7646.447114243828
2025-02-09,7533.6835088928565
2025-02-16,7843.958657525094
2025-02-23,7931.749473316183
2025-03-02,7941.363574038894
2025-03-09,7941.363574038894
2025-03-16,8074.320240356699
2025-03-23,7919.9540789044395
2025-03-30,8210.093157067495
2025-04-06,9228.23169005879
2025-04-13,8529.464222241884
2025-04-20,8437.038063732934
2025-04-27,8053.079173898483
2025-05-04,7810.195666880604
2025-05-11,7950.121925905538
2025-05-18,7959.008557366236
2025-05-25,7959.4911634175605
2025-06-01,8014.715047837538
2025-06-08,8155.470176582092
2025-06-15,8015.086546331124
2025-06-22,7955.275547112986
2025-06-29,8289.081258013712
2025-07-06,8288.75639139502
2025-07-13,8249.201882345298
2025-07-20,8364.270320472784
2025-07-27,8486.170305580225
2025-08-03,8148.37372196072
2025-08-10,8154.577814635913
2025-08-17,8278.483996566263
2025-08-24,8311.889955683442
2025-08-31,8240.007904004622
2025-09-07,8340.081772476115
2025-09-14,8462.850734850032
2025-09-21,8576.41408069626
2025-09-28,8546.252828135504
2025-10-05,8813.522814030262
2025-10-12,8473.761438578375
2025-10-19,8682.856430697238
2025-10-26,8834.36818985802
2025-11-02,8990.283624922919
2025-11-09,8763.815618229251
2025-11-16,8693.102803938767
2025-11-23,8504.570615501232
2025-11-30,8502.957876015273
2025-12-07,8502.957876015273
2025-12-14,8397.38956020998
2025-12-21,8391.896463290708
2025-12-28,8416.922708722444
2026-01-04,8412.093331009226
