,equity
2021-11-28,12857.456546364327
2021-12-05,12587.104173489373
2021-12-12,12768.013185108339
2021-12-19,12347.564574205046
2021-12-26,12496.631795318146
2022-01-02,12577.770483735847
2022-01-09,12112.709553767809
2022-01-16,12109.818191899933
2022-01-23,11408.261850452694
2022-01-30,11406.023435833089
2022-02-06,11406.023435833089
2022-02-13,11406.023435833089
2022-02-20,11406.023435833089
2022-02-27,11406.023435833089
2022-03-06,11406.023435833089
2022-03-13,11406.023435833089
2022-03-20,11406.023435833089
2022-03-27,11619.423287769005
2022-04-03,11659.481133032323
2022-04-10,11390.258577140938
2022-04-17,11010.046709398193
2022-04-24,11007.864354629059
2022-05-01,11007.864354629059
2022-05-08,11007.864354629059
2022-05-15,11007.864354629059
2022-05-22,11007.864354629059
2022-05-29,11007.864354629059
2022-06-05,10943.971325477687
2022-06-12,10688.14419187145
2022-06-19,10687.598497622917
2022-06-26,10687.598497622917
2022-07-03,10687.598497622917
2022-07-10,10687.598497622917
2022-07-17,10662.094512005944
2022-07-24,10753.972822246044
2022-07-31,10932.165015142964
2022-08-07,11063.97808178053
2022-08-14,11394.27980118302
2022-08-21,11167.690885247457
2022-08-28,10586.720362302407
2022-09-04,10584.549196819415
2022-09-11,10584.549196819415
2022-09-18,10375.514440203991
2022-09-25,10374.707406945012
2022-10-02,10374.707406945012
2022-10-09,10374.707406945012
2022-10-16,10374.707406945012
2022-10-23,10374.707406945012
2022-10-30,10505.106221208664
2022-11-06,9963.722042556954
2022-11-13,10227.397193369012
2022-11-20,10155.834291625331
2022-11-27,10230.287350453724
2022-12-04,10425.228189906637
2022-12-11,10044.925386231997
2022-12-18,9969.460106686793
2022-12-25,9968.937399204264
2023-01-01,9968.937399204264
2023-01-08,9968.937399204264
2023-01-15,10064.172888062534
2023-01-22,10061.95628439674
2023-01-29,10425.511945669183
2023-02-05,10677.191643650336
2023-02-12,10494.71835317706
2023-02-19,10509.74025038791
2023-02-26,10243.050849853917
2023-03-05,10240.694343659305
2023-03-12,10105.118844519959
2023-03-19,10103.328422824134
2023-03-26,10103.328422824134
2023-04-02,10350.734057887239
2023-04-09,10329.810047833693
2023-04-16,10395.810801488307
2023-04-23,10331.288781661107
2023-04-30,10473.829371973901
2023-05-07,10435.701187646253
2023-05-14,10448.61872502714
2023-05-21,10517.692704873285
2023-05-28,10780.071713911799
2023-06-04,10900.86468514625
2023-06-11,10962.48943268304
2023-06-18,11301.67189574137
2023-06-25,11161.244542701736
2023-07-02,11376.847197537114
2023-07-09,11258.868188746957
2023-07-16,11566.70024415095
2023-07-23,11571.802412756835
2023-07-30,11773.328906571285
2023-08-06,11472.060428993002
2023-08-13,11358.477361298263
2023-08-20,11256.825185467622
2023-08-27,11255.689721314251
2023-09-03,11356.983343549298
2023-09-10,11227.873745580077
2023-09-17,11222.612042293698
2023-09-24,10874.65600229487
2023-10-01,10872.745905990056
2023-10-08,10872.745905990056
2023-10-15,10872.745905990056
2023-10-22,10872.745905990056
2023-10-29,10872.745905990056
2023-11-05,10872.745905990056
2023-11-12,11069.515513279392
2023-11-19,11312.819600545998
2023-11-26,11414.754125646788
2023-12-03,11467.498136324126
2023-12-10,11535.527905595496
2023-12-17,11865.326652185522
2023-12-24,11961.557091910785
2023-12-31,12000.16714360969
2024-01-07,11736.392275066159
2024-01-14,12005.396087264653
2024-01-21,12287.39908768565
2024-01-28,12333.288344380968
2024-02-04,12519.453271428767
2024-02-11,12727.004145964273
2024-02-18,12623.425436857757
2024-02-25,12800.869125535735
2024-03-03,12990.03391916777
2024-03-10,12879.44000120612
2024-03-17,12804.653498553898
2024-03-24,13131.151922429213
2024-03-31,13196.98640152013
2024-04-07,13018.181304253456
2024-04-14,12912.691517655207
2024-04-21,12379.32774307023
2024-04-28,12376.69342048264
2024-05-05,12397.434109111764
2024-05-12,12482.707695831303
2024-05-19,12739.199654863958
2024-05-26,12786.134437398923
2024-06-02,12695.998888633843
2024-06-09,12916.081211596409
2024-06-16,13262.945869311185
2024-06-23,13320.764355834664
2024-06-30,13309.313981800307
2024-07-07,13640.787849837938
2024-07-14,13714.22395776266
2024-07-21,13357.456138524205
2024-07-28,13108.52990774294
2024-08-04,12566.309734014643
2024-08-11,12563.973901377962
2024-08-18,12563.973901377962
2024-08-25,12677.634079818377
2024-09-01,12641.333555769248
2024-09-08,12023.701270640835
2024-09-15,12220.263472378985
2024-09-22,12403.11278222366
