,equity
2025-01-26,24601.415267044365
2025-02-02,23997.092012330602
2025-02-09,24625.285948765686
2025-02-16,25291.096404895736
2025-02-23,24784.69424932292
2025-03-02,23904.59040691442
2025-03-09,22857.87741017395
2025-03-16,22360.569446158268
2025-03-23,22744.694203151532
2025-03-30,21798.291544721003
2025-04-06,18947.56814506546
2025-04-13,21562.515573260294
2025-04-20,20789.35046534503
2025-04-27,22108.9851897129
2025-05-04,22839.89927096552
2025-05-11,23279.900916453164
2025-05-18,24339.754157308093
2025-05-25,24146.991346668663
2025-06-01,24291.635725990865
2025-06-08,24830.0178078485
2025-06-15,24764.381717181815
2025-06-22,24614.304132575766
2025-06-29,25821.364671670177
2025-07-06,26040.763328444576
2025-07-13,25922.032653146012
2025-07-20,26394.43014221045
2025-07-27,26724.715319862047
2025-08-03,26061.658601846415
2025-08-10,26968.818778201552
2025-08-17,27151.295634274167
2025-08-24,26855.24022122578
2025-08-31,26840.939065109553
2025-09-07,27129.999297769362
2025-09-14,27528.827416611744
2025-09-21,28110.463754204415
2025-09-28,28046.001144468646
2025-10-05,28408.601038972505
2025-10-12,28122.20998981282
2025-10-19,28389.530545557693
2025-10-26,29219.28097251959
2025-11-02,29647.422119406525
2025-11-09,28827.523447640702
2025-11-16,28659.954484173424
2025-11-23,27882.245137054404
2025-11-30,29041.430625005185
2025-12-07,29376.19605458485
2025-12-14,28771.050106326526
2025-12-21,29058.4592387476
2025-12-28,29313.935292710696
2026-01-04,28850.87080485729
