,equity
2023-04-30,10369.717548384837
2023-05-07,10346.855099819491
2023-05-14,10413.459398449922
2023-05-21,10415.335023332813
2023-05-28,10604.915917169465
2023-06-04,10716.200133918712
2023-06-11,10815.84919116113
2023-06-18,11116.814230538173
2023-06-25,10889.36991709907
2023-07-02,11130.651905163453
2023-07-09,10927.388403658526
2023-07-16,11114.655757557151
2023-07-23,11171.238163474944
2023-07-30,11351.852361813371
2023-08-06,11110.850212254005
2023-08-13,10976.417668635033
2023-08-20,10974.669771233472
2023-08-27,10974.669771233472
2023-09-03,10974.669771233472
2023-09-10,10812.069964321367
2023-09-17,10810.133559555294
2023-09-24,10601.256913864578
2023-10-01,10606.809455271126
2023-10-08,10606.809455271126
2023-10-15,10606.809455271126
2023-10-22,10606.809455271126
2023-10-29,10606.809455271126
2023-11-05,10606.809455271126
2023-11-12,10698.028627613792
2023-11-19,10908.861150096556
2023-11-26,10971.266796070975
2023-12-03,10841.85274211777
2023-12-10,10956.018093509709
2023-12-17,11152.346515397625
2023-12-24,11275.8644626892
2023-12-31,11301.704673973974
2024-01-07,11027.4773949553
2024-01-14,11055.002112328617
2024-01-21,11253.670869582467
2024-01-28,11205.5338275405
2024-02-04,11385.518862888634
2024-02-11,11573.91914168509
2024-02-18,11654.83869051593
2024-02-25,11888.425375219867
2024-03-03,12096.139494765535
2024-03-10,11892.693876272666
2024-03-17,11934.215105938474
2024-03-24,12125.757415405915
2024-03-31,12240.4246928921
2024-04-07,11952.938915639781
2024-04-14,11784.048128811826
2024-04-21,11735.181534180756
2024-04-28,11758.301161211482
2024-05-05,11758.301161211482
2024-05-12,11758.301161211482
2024-05-19,11937.620210601635
2024-05-26,11642.913264054998
2024-06-02,11556.149216544045
2024-06-09,11591.32855117069
2024-06-16,11580.72233859279
2024-06-23,11666.479233219838
2024-06-30,11643.138686005204
2024-07-07,11846.39783590259
2024-07-14,11918.878692684983
2024-07-21,11577.981784261896
2024-07-28,11550.283115722137
2024-08-04,10980.973550482156
2024-08-11,10900.411501547844
2024-08-18,10900.411501547844
2024-08-25,11105.066026764776
2024-09-01,11129.06586932628
2024-09-08,10662.45106628667
2024-09-15,10661.030961913892
2024-09-22,10796.286773944112
2024-09-29,11344.833365634027
2024-10-06,11610.884728300738
2024-10-13,11417.442832441135
2024-10-20,11404.98932142581
2024-10-27,11248.941127244105
2024-11-03,11098.625123179734
2024-11-10,11098.511153449108
2024-11-17,10634.657962897722
2024-11-24,10862.643361392047
2024-12-01,10956.346783628163
2024-12-08,11018.856691412922
2024-12-15,10958.836139095147
2024-12-22,10743.953850054879
2024-12-29,10742.577279671445
2025-01-05,10742.577279671445
2025-01-12,10742.577279671445
2025-01-19,10742.577279671445
2025-01-26,10947.436628539966
2025-02-02,10992.995006408562
2025-02-09,10830.879224790366
2025-02-16,11276.949551121808
2025-02-23,11403.162939533562
2025-03-02,11416.98475241696
2025-03-09,11416.98475241696
2025-03-16,11416.98475241696
2025-03-23,11416.98475241696
2025-03-30,11416.98475241696
2025-04-06,11416.98475241696
2025-04-13,11416.98475241696
2025-04-20,11416.98475241696
2025-04-27,11416.98475241696
2025-05-04,11416.98475241696
2025-05-11,11624.188789404921
2025-05-18,11637.182285952995
2025-05-25,11637.88792341413
2025-06-01,11718.632956529955
2025-06-08,11924.436616505564
2025-06-15,11719.176139221323
2025-06-22,11631.72410350737
2025-06-29,12119.794681374588
2025-07-06,12119.319680998211
2025-07-13,12061.485463491688
2025-07-20,12229.731593672073
2025-07-27,12407.966399819798
2025-08-03,11914.060608562151
2025-08-10,11923.131858688317
2025-08-17,12104.300004832025
2025-08-24,12153.144183460769
2025-08-31,12048.042582872526
2025-09-07,12194.364557659874
2025-09-14,12373.869929956565
2025-09-21,12539.915404978974
2025-09-28,12495.815440581104
2025-10-05,12886.60149427152
2025-10-12,12389.822902897806
2025-10-19,12695.548989360555
2025-10-26,12917.080345572953
2025-11-02,13145.050491096245
2025-11-09,12813.922630529809
2025-11-16,12710.530618331319
2025-11-23,12434.870223220089
2025-11-30,12432.51217281185
2025-12-07,12432.51217281185
2025-12-14,12278.156548516132
2025-12-21,12270.124873502438
2025-12-28,12306.716740180675
2026-01-04,12299.655515359598
